LAKE_ID,LOCATION_ID,LOCATION_TYPE,SAMPLE_TIME,DATA_PROVIDER,HS_HAB_STATUS,HS_HAB_STATUS_DATE,HFD_EXTENT,INFORMATION_TYPE
0707SKA0193,0707SKA0193_3524,SHORE,"10/13/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"7/13/2020, 10:32 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"7/20/2020, 11:21 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"7/27/2020, 11:42 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"8/3/2020, 1:23 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"8/10/2020, 10:05 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"8/17/2020, 11:19 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"8/24/2020, 10:05 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"8/31/2020, 11:57 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"9/8/2020, 12:03 PM",SKA,CONFIRMED,"9/7/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"9/14/2020, 12:18 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"9/15/2020, 1:12 PM",SKA,CONFIRMED,"9/14/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"9/16/2020, 7:24 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"9/17/2020, 10:32 AM",SKA,CONFIRMED,"9/16/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"9/18/2020, 10:38 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"9/20/2020, 11:48 AM",SKA,CONFIRMED,"9/20/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"9/21/2020, 9:53 AM",SKA,CONFIRMED,"9/20/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"9/22/2020, 12:01 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"9/25/2020, 1:29 PM",SKA,CONFIRMED,"9/24/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"9/28/2020, 11:48 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"10/3/2020, 11:27 AM",SKA,CONFIRMED,"10/4/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"10/5/2020, 11:58 AM",SKA,CONFIRMED,"10/4/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"10/9/2020, 10:10 AM",SKA,CONFIRMED,"10/8/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3524,SHORE,"10/12/2020, 12:02 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/15/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/23/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/26/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/30/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/7/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/9/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/10/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/12/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/16/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/19/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/20/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/2/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/2/2019, 8:00 PM",SKA,CONFIRMED,"9/2/2019, 8:00 PM",SMALL LOCALIZED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3525,SHORE,"9/2/2019, 8:00 PM",SKA,NO BLOOM,,SMALL LOCALIZED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3525,SHORE,"9/2/2019, 8:00 PM",SKA,CONFIRMED,"9/2/2019, 8:00 PM",NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3525,SHORE,"9/2/2019, 8:00 PM",SKA,NO BLOOM,,NOT REPORTED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3525,SHORE,"9/3/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/4/2019, 8:00 PM",SKA,SUSPICIOUS,"9/4/2019, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/5/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/6/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/7/2019, 8:00 PM",SKA,SUSPICIOUS,"9/9/2019, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/13/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/20/2019, 8:00 PM",SKA,CONFIRMED,"9/30/2019, 8:00 PM",SMALL LOCALIZED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3525,SHORE,"9/21/2019, 8:00 PM",SKA,NO BLOOM,,SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/21/2019, 8:00 PM",SKA,SUSPICIOUS,"9/22/2019, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/21/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/21/2019, 8:00 PM",SKA,SUSPICIOUS,"9/22/2019, 8:00 PM",NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"10/10/2019, 8:00 PM",SKA,SUSPICIOUS,"10/14/2019, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/16/2020, 3:33 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/17/2020, 1:17 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/19/2020, 3:03 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/20/2020, 1:51 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/24/2020, 4:52 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/25/2020, 3:27 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/27/2020, 1:22 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/28/2020, 1:24 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/30/2020, 1:45 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"7/31/2020, 2:15 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/1/2020, 8:15 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/4/2020, 5:07 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/5/2020, 1:23 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/6/2020, 1:34 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/7/2020, 5:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/8/2020, 5:06 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/9/2020, 3:34 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/10/2020, 8:21 AM",SKA,CONFIRMED,"8/9/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/11/2020, 11:44 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/12/2020, 10:23 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/13/2020, 11:45 AM",SKA,CONFIRMED,"8/12/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/14/2020, 11:18 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/14/2020, 3:56 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/17/2020, 3:51 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"8/24/2020, 3:29 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/8/2020, 9:06 AM",SKA,CONFIRMED,"9/7/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/21/2020, 1:51 PM",SKA,CONFIRMED,"9/20/2020, 8:00 PM",NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/21/2020, 1:51 PM",SKA,CONFIRMED,"9/20/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/21/2020, 5:08 PM",SKA,NO BLOOM,,SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/21/2020, 5:08 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/22/2020, 9:38 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/24/2020, 1:08 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"9/25/2020, 12:19 PM",SKA,CONFIRMED,"9/24/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3525,SHORE,"10/9/2020, 11:58 AM",SKA,CONFIRMED,"10/19/2020, 8:00 PM",SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"7/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"7/19/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"8/17/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"8/20/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"8/23/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"8/30/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"9/2/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"9/5/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"9/12/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"9/16/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"9/21/2019, 8:00 PM",SKA,NO BLOOM,,SMALL LOCALIZED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"9/25/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"9/28/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"9/30/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"10/9/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"10/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"7/11/2020, 1:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"7/15/2020, 4:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"7/22/2020, 6:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"7/28/2020, 7:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"8/6/2020, 11:00 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"8/12/2020, 9:15 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"8/14/2020, 10:31 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"8/15/2020, 7:15 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"8/16/2020, 12:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"8/18/2020, 7:30 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"8/22/2020, 9:30 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"8/28/2020, 8:15 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"9/2/2020, 7:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"9/14/2020, 3:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"9/21/2020, 11:00 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"9/22/2020, 9:40 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"9/25/2020, 2:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"10/1/2020, 8:00 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"10/3/2020, 8:30 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"10/5/2020, 6:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3526,SHORE,"10/11/2020, 11:45 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3527,SHORE,"7/15/2020, 2:01 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3527,SHORE,"7/22/2020, 3:37 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3527,SHORE,"7/28/2020, 1:39 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3527,SHORE,"8/5/2020, 10:40 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3527,SHORE,"8/10/2020, 5:01 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3527,SHORE,"8/19/2020, 11:49 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3527,SHORE,"8/25/2020, 3:50 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3527,SHORE,"9/15/2020, 5:18 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3527,SHORE,"9/25/2020, 3:36 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3528,SHORE,"7/28/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3528,SHORE,"8/11/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3528,SHORE,"8/18/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3528,SHORE,"9/27/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3528,SHORE,"10/13/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3528,SHORE,"7/15/2020, 12:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3528,SHORE,"7/29/2020, 3:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3528,SHORE,"8/12/2020, 10:32 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3528,SHORE,"8/26/2020, 7:39 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3528,SHORE,"9/9/2020, 12:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3528,SHORE,"9/25/2020, 4:59 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"7/21/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"7/28/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"8/4/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"8/11/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"8/19/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"8/25/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"9/2/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"9/8/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"9/15/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"9/22/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"7/12/2020, 7:38 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"7/19/2020, 5:26 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"7/26/2020, 7:55 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"8/3/2020, 6:11 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"8/10/2020, 9:01 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"8/16/2020, 6:40 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"8/24/2020, 8:46 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"8/30/2020, 6:07 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"9/7/2020, 7:18 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"9/14/2020, 6:51 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"9/20/2020, 6:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"9/28/2020, 6:30 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"10/5/2020, 7:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3529,SHORE,"10/12/2020, 6:30 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"7/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"7/21/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"7/28/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/4/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/11/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/18/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/25/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/30/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"9/2/2019, 8:00 PM",SKA,CONFIRMED WITH HIGH TOXINS,"9/4/2019, 8:00 PM",SMALL LOCALIZED,ShoreBloom_Sample
0707SKA0193,0707SKA0193_3530,SHORE,"7/15/2020, 1:16 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"7/22/2020, 1:28 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"7/29/2020, 1:30 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/5/2020, 12:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/12/2020, 12:01 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/12/2020, 1:33 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/19/2020, 11:00 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"8/26/2020, 1:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"9/2/2020, 2:00 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"9/8/2020, 11:52 AM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3530,SHORE,"9/22/2020, 1:44 PM",SKA,NO BLOOM,,NOT REPORTED,HAB_Report
0707SKA0193,0707SKA0193_3531,SHORE,"7/14/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3531,SHORE,"7/24/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
0707SKA0193,0707SKA0193_3531,SHORE,"8/12/2019, 8:00 PM",SKA,NO BLOOM,,NO BLOOM PRESENT,HAB_Report
